jobName	bossName	cityName	brandName	job_url	if_contact	if_continue_contact	dialogue_content	boss_content	number
贷款无责6K (60%) 高提 告别电销不打电话	李女士	成都	鑫昇网	https://www.zhipin.com/job_detail/ae26f3f2ce3c1a3e1HFy0tu9F1JX.html?lid=8Z9W4Yzxbs4.search.641&securityId=0MhBpYzNtf3Ef-a1s8RR777TJpjl9XxvWclL3ISP9EkkNqmGgTyOPE-BoMdDFF476lobP_Zwf0yQ6LwjJZrkdDQyMg93NKe39f8Iprfc-FCkpsQPrD-VIWaFvezAr74PWFe7Llvm5cCi	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好呀！方便发一份你的简历过来吗？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n可以看看我的简历哈，合适的话可以聊聊~\n请求交换电话已发送\n老板您好，我很想跟您聊聊贷款无责6K (60%) 高提 告别电销不打电话职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n14708119743\n李女士的手机号\n14708119743\n复制手机号\n您已与李女士交换电话\n09-11 20:23\n对方已查看您的附件简历\n我看你这边前面是一直做的销售哈\n我们这边的话是做的纯精准客户，不做白名单，而且我们的客户质量确实是非常的高\n底薪纯6K+50%提成+高额奖金+话补+节日福利+带薪年假	你好呀！方便发一份你的简历过来吗？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我看你这边前面是一直做的销售哈\n我们这边的话是做的纯精准客户，不做白名单，而且我们的客户质量确实是非常的高\n底薪纯6K+50%提成+高额奖金+话补+节日福利+带薪年假\n	14708119743.0
正规银行贷款专员+双休+年终奖	黄先生	成都	四川能融城商务信...	https://www.zhipin.com/job_detail/c45def1652f103a31HBy2N6-FFRW.html?lid=8Z9W4Yzxbs4.search.651&securityId=ilatV5nbXA_yE-21Lq28z-K59MNplTRt1B7lSP0YA7jpulRIJfj8chP_3tvN3wb7DXuFzvK3eFJexphOatNHBRKLl_z-7UILrV3u2LOjYURQ4cafEAyfHuVabV9t-OvhQJijy3ulbtPP8rjaOExhMgkxbRh3Ea3QFZMuHEAZm9Ddt-JE	1.0	1.0	你好啊，月入8000-15000，周末双休销售，我们公司规模大，目前在职员工200+，不限经验，新人一对一带教，购买社保，综合员工薪资1.2w，期待有想法的你加入我们\n09-11 21:51\n我们公司有200多个员工，资源和规模还是不错的，还有额外的福利 年终奖 底薪增长模式 股份分红 晋升通道 比较适合长期发展\n09-14 11:05\n你好~\n核心业务：公司专注为中小企业、个体工商户以及个人提供各类融资贷款服务。\n抵押贷款：（房产抵押贷款、汽车抵押贷）无抵押贷款：（个人信用贷、保单贷、公积金放大贷）\n有兴趣了解一下吗？\n09-14 11:25\n附件简历请求已发送\n开启虚拟电话，让老板直接联系你，不错过好机会！\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n09-14 11:36\n对方已同意，您的附件简历已发送给对方	你好啊，月入8000-15000，周末双休销售，我们公司规模大，目前在职员工200+，不限经验，新人一对一带教，购买社保，综合员工薪资1.2w，期待有想法的你加入我们\n我们公司有200多个员工，资源和规模还是不错的，还有额外的福利 年终奖 底薪增长模式 股份分红 晋升通道 比较适合长期发展\n核心业务：公司专注为中小企业、个体工商户以及个人提供各类融资贷款服务。\n抵押贷款：（房产抵押贷款、汽车抵押贷）无抵押贷款：（个人信用贷、保单贷、公积金放大贷）\n有兴趣了解一下吗？\n	
金融贷款团队经理五险一金 双休	张方方	成都	瑞原金服	https://www.zhipin.com/job_detail/4bfb4d0e234b91f51HVz09u8EFNV.html?lid=8Z9W4Yzxbs4.search.661&securityId=XOGbuVih_gCyB-k1MCFqRs3PP0XFwLtmHlnAFbWnEMPfXc4KxWuqsakkRu0XNNyOWZn5uGZ8FV1hwxqbejNBzPgYBBebSziaT01QVRo_yloToIlzEGaPG5X462Ftim-EslIQMV-xt7Tc8FwWRmBNjAOdkvKrdneYcdM5DII9FRDQQUU49Q~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n你好，可以聊一聊呀，方便发一份简历详细了解吗？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\n请求交换电话已发送\n开启虚拟电话，让老板直接联系你，不错过好机会！\n15281072486\n张方方的手机号\n15281072486\n复制手机号\n合适联系您	你好，可以聊一聊呀，方便发一份简历详细了解吗？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n合适联系您\n	15281072486.0
无责4500正规银行贷款专员+周末双休	张敏	成都	快易蓉达	https://www.zhipin.com/job_detail/1cd3fee13e56df771Hx52NS4F1VY.html?lid=8Z9W4Yzxbs4.search.671&securityId=IF-w_rgSOT8nv-R1mbKKLHcdmB1UA6OBUPPCjlADL5krSx-XBMaFB_XeHM94NQsbVziyhWAmt7l1nBBQGjOq0gaeEDX-n63slOcif7xf9ojYOfbFdsQp4WdPmruvySEM-gB7PP2IoAmEbYXVffPSf0PuHoezYtmM4Fnov84MYxp1Q6wh2g~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n你好呀\n我们是助贷机构，工作内容：电话邀约客户上门+匹配客户合适的方案\n无责底薪4300+200全勤+提成18％-45％，上班时间早9晚6，周末双休，工作地点在成都锦江区航天科技大厦，综合薪酬范围1万到8万（真实），社保、带薪年假、全勤奖、工龄奖、年终奖、团建、下午茶、生日会 方便发份详细的简历过来了解一下不哇？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\n好的哈\n这边看你对于这个岗位还有哪方面想了解的呢\n请求交换电话已发送\n开启虚拟电话，让老板直接联系你，不错过好机会！\n这方面电话号码我这边还没有更改哦\n看你想了解哪方面呢 这上面有可以沟通哈\n09-18 11:41\n你好，这边看你已读不回是有什么顾虑或者问题哇\n昨天 10:29\n请问还在考虑新的工作计划吗？	你好呀\n我们是助贷机构，工作内容：电话邀约客户上门+匹配客户合适的方案\n无责底薪4300+200全勤+提成18％-45％，上班时间早9晚6，周末双休，工作地点在成都锦江区航天科技大厦，综合薪酬范围1万到8万（真实），社保、带薪年假、全勤奖、工龄奖、年终奖、团建、下午茶、生日会 方便发份详细的简历过来了解一下不哇？\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n好的哈\n这边看你对于这个岗位还有哪方面想了解的呢\n这方面电话号码我这边还没有更改哦\n看你想了解哪方面呢 这上面有可以沟通哈\n你好，这边看你已读不回是有什么顾虑或者问题哇\n请问还在考虑新的工作计划吗？\n	
纯双休贷款顾问+通提50%提成（法定休）	杨女士	成都	融信金融	https://www.zhipin.com/job_detail/ed15c11ea90938ae1HN629i0E1RW.html?lid=8Z9W4Yzxbs4.search.681&securityId=gyspvaNjslF1V-E1WmQW3_K3Lh3n3BqsDo9dltXsgXimlGLlXSMlEBHp8hMfov987S4YsOzpxKz6BNvU_gnBWAym3L37pO6PcxfUiI0h5fhf0djkKp0P861NnZ7uezVENP5lXFRt2w~~	1.0	1.0	我觉得你很适合我们公司的3w+金融正规银行产品+通提50%（无资源费）职位，方便沟通一下么？\n我觉得你很适合我们的岗位，你可以直接跟我互换电话联系我\n电话联系TA\n固定周末双休，法定休，不存在周六周末节假日加班情况，午休2小时。（无任何虚假）\n\n2017年成立，正规成熟公司，资源好，渠道稳，公司销冠10+\n\n感兴趣可以先沟通，周一到周五可以面聊。😊\n12:31\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n老板您好，我很想跟您聊聊3w+金融正规银行产品+通提50%（无资源费）职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n15828418553\n杨女士的手机号\n15828418553\n复制手机号\n您已与杨女士交换电话	我觉得你很适合我们公司的3w+金融正规银行产品+通提50%（无资源费）职位，方便沟通一下么？\n固定周末双休，法定休，不存在周六周末节假日加班情况，午休2小时。（无任何虚假）\n\n2017年成立，正规成熟公司，资源好，渠道稳，公司销冠10+\n\n感兴趣可以先沟通，周一到周五可以面聊。😊\n	15828418553.0
外企/贷款销售顾问	梁可	成都	维音中国	https://www.zhipin.com/job_detail/9987695fd1918a8a1Hx-29y1ElpW.html?lid=8Z9W4Yzxbs4.search.691&securityId=G4YE-LRj7N1aF-11NQmP26v6GPLLQoxyHJIgxO7wcfqiuGOpVWWVL0P3j_6yA3D-u8aLZIr62pljYQJuOfcSZCCi009WXj0yXzWID4ErqS51LHdc2PdvjyjI0Sb8oCz6W038a-vzH6Cg6SlxmKnki1EYvPC7XXJOTKTRc24g5km5MQ~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n09-14 11:27\nBoss还没查看你的消息？\n设置后Boss上线优先查看你的消息\n1313万求职者使用后得到反馈\n设置优先提醒Boss\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n09-14 14:10\n你好\n您是否接受此工作地点?\n青羊工业总部基地A区(成都青羊区青羊工业总部基地A区6栋一楼大厅)\n暂不考虑可以接受	你好\n	
银行贷款顾问+双休社保+新人薪资6000起	唐女士	成都	方晟圆意	https://www.zhipin.com/job_detail/717b345746cb894b1HV_0tS4EldR.html?lid=8Z9W4Yzxbs4.search.701&securityId=Bx1BeNkMWbOiW-G1mzfdOvcWsvQQLJMxyFPusIkJ7no17NkseoiQIaJzDlSFvmnIilG0pUeU27Xm6LQpl5m-PtcSlazjsDNbfYG5aT4R_wRZJQCLW2ohPtTb1znb9PeaAg0JIFiYOqbmhgoAFyRBj_nW6cFvKXfks34njOG-38RKhA_FiQ~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n您是否接受此工作地点?\n时代中心(成都金牛区时代中心9楼一层)\n暂不考虑可以接受\n您好，距离能接受吗？\n11:38\n附件简历请求已发送\n开启虚拟电话，让老板直接联系你，不错过好机会！\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n方晟圆意\n不需要融资·500-999人·互联网金融\n五险一金补充医疗保险年终奖...\n主要从事融资贷款服务，开辟快捷融资服务通道。方圆助贷坚持“立存久远、做大做强”的企业愿景，坚守“诚信、务实、负责”的企业精神，...\n你好 我们公司主要做现金短期拆借、房产、土地、项目抵押贷款，个体工商户、中小企业及信用贷款等\n您是否接受此工作地点?\n时代中心(成都金牛区时代中心9楼一层)\n暂不考虑可以接受\n您好，距离能接受吗？\n请求交换电话已发送\n17844620021\n唐女士的手机号\n17844620021\n复制手机号	\n您好，距离能接受吗？\n你好 我们公司主要做现金短期拆借、房产、土地、项目抵押贷款，个体工商户、中小企业及信用贷款等\n您好，距离能接受吗？\n	17844620021.0
不贷款不销售不打电话	杨女士	成都	成都健信源	https://www.zhipin.com/job_detail/578feae9bfa42ec91Hx43dy_GVdX.html?lid=8Z9W4Yzxbs4.search.711&securityId=LT0ey4fBwwghl-m17u5Qm99OCZFLKXLhfvkbgVQE0pyoffISmT0-FySJwn0zs4ExVaJv6gji7XNCo--T-GOkpHo_OFCcGdIjqAwTjRhpoJw2_ruFophqoaGsUozIL7ZWcK0dhmhScptmouoJocXkTEevaMcOh3i-k2XJlXVex4VFUrShkA~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n09-13 11:26\n你好，目前在职还是离职呢\n09-13 11:40\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n09-13 13:35\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n我们这个岗位属于用户运营哈	你好，目前在职还是离职呢\n我们这个岗位属于用户运营哈\n	
金融贷款专员（双休+高收入）	苏女士	成都	融祥金融	https://www.zhipin.com/job_detail/7c92e79638cff0231HNy29u8F1ZW.html?lid=8Z9W4Yzxbs4.search.721&securityId=2GdNvYpTYXQCt-H1hrobNSxTbvpb1VkCvmk-9WKWIoycbUh--wec30kHR4j638rYvzkHUWUWPkiS5JSijbNdSvQHVap08mbH9qnqncurADqpEJoKaPbxiRYwlcqXUdYplmKeZiybAfnc9sXBdRIE3Tf6b5c80irPqz8dNMdzF7jFhA~~	1.0	1.0	你好，刚刚看了你的简历，觉得你很适合我们的岗位，不知道你方不方便聊一聊呢\n09-10 18:39\n我们是专注做金融消费的，公司自2011年成立，目前在职人数300余人，总部位于成都，川内二级城市和重庆都设有分部，主打产品中银消费、海尔金融、中邮、金美信、车贷以及抵押产品等，市面上的产品我们基本上都有。我们员工月均收入基本在15000-30000，工作也比较自由，有专业的产品培训和团队管理层带教。周末双休，法定节日按照国家标准，企业文化活动较多，氛围非常nice，优秀的你可否给我们双方一次机会，相互了解下呢。\n昨天 16:47\n你好~\n我们是收单公司主要是行销的\n你之前有接触过吗\n12:10\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n14:06\n对方已同意，您的附件简历已发送给对方\n18011572390\n苏女士的手机号\n18011572390\n复制手机号\n对方已查看您的附件简历	你好，刚刚看了你的简历，觉得你很适合我们的岗位，不知道你方不方便聊一聊呢\n我们是专注做金融消费的，公司自2011年成立，目前在职人数300余人，总部位于成都，川内二级城市和重庆都设有分部，主打产品中银消费、海尔金融、中邮、金美信、车贷以及抵押产品等，市面上的产品我们基本上都有。我们员工月均收入基本在15000-30000，工作也比较自由，有专业的产品培训和团队管理层带教。周末双休，法定节日按照国家标准，企业文化活动较多，氛围非常nice，优秀的你可否给我们双方一次机会，相互了解下呢。\n\n我们是收单公司主要是行销的\n你之前有接触过吗\n	18011572390.0
贷款邀约6000无责 无考核	张女士	成都	鑫荣达	https://www.zhipin.com/job_detail/f36d64227a3c5ea11Hx72Ny-GFRX.html?lid=8Z9W4Yzxbs4.search.731&securityId=MmCCCQVevfpTK-w1AtOc2cLf91itCRiN6InRl3aknXl7MjlBY_nhn_E6r0TTZdIH5TZbHUFhYwNiLE2bfuoQQ8kZAVjwFjTm9-IXZgpGGFSwgNtrruQC7jKkqeqCDx6tZ9vzWkZ2Pli_EW3ctywsluJ6nF1aKtvYOrNDeUjonurANF2diQ~~	1.0	1.0	你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n[挥手] 你好啊，可以聊一聊~\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我们是做贷款业务的，公司提供实时精准名单，负责邀约，后面谈单促成合作。\n无责6000+9%-45%提成+开单奖金+绩效奖金（3k-30k），以及其他福利\n觉得怎么样呢\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\nOK的哈\n你这边目前在职还是离职呢\n请求交换电话已发送\n15808270749\n张女士的手机号\n15808270749\n复制手机号	[挥手] 你好啊，可以聊一聊~\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我们是做贷款业务的，公司提供实时精准名单，负责邀约，后面谈单促成合作。\n无责6000+9%-45%提成+开单奖金+绩效奖金（3k-30k），以及其他福利\n觉得怎么样呢\nOK的哈\n你这边目前在职还是离职呢\n	15808270749.0
金融贷款销售	张成敏	成都	成都小苹果金融服...	https://www.zhipin.com/job_detail/8d1dff7381a370711HJ-392-ElBV.html?lid=8Z9W4Yzxbs4.search.741&securityId=tx0kIpLjCTcDu-l1IAdWimhNGLZcefQYujBS1fXmRqvM_VExRKk4yYdwXIWXTheVee_FnWJybvdtqm0q902Fw2mCE0zVexGDp08SHwo99xqb99PeEXkhvvje7jDbEXUC81Kkc1iltABwJwI5XIbJeYuPLYH0yWdw_p_1GkqHezJgndSoZQ~~	1.0	1.0	你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n你好\n\n我们这边底薪无责4000+提成 朝九晚六周末双休\n你那边目前是在职还离职呢？\n\n09-13 11:44\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n张成敏撤回了一条消息\n请求交换电话已发送\n看了你的简历\n你那边目前找工作比较看重那方面呢?\n09-14 14:05\n你好 看你已读未回是有什么顾虑吗？	你好\n\n我们这边底薪无责4000+提成 朝九晚六周末双休\n你那边目前是在职还离职呢？\n\n看了你的简历\n你那边目前找工作比较看重那方面呢?\n你好 看你已读未回是有什么顾虑吗？\n	
